sale_id,title,genre,city,price,quantity,rating,payment_type,sale_date
176244,Book 3990,Children,Hyderabad,572.21,5,4.8,UPI,2025-01-23
176245,Book 756,Children,Bengaluru,948.04,5,1.3,NetBanking,2025-10-10
176246,Book 2371,History,Delhi,380.35,4,2.6,COD,2025-11-22
176247,Book 995,Fiction,Mumbai,1261.98,1,2.2,UPI,2025-11-05
176248,Book 605,Romance,Bengaluru,1474.45,4,2.0,COD,2025-06-01
176249,Book 3972,History,Mumbai,370.45,2,3.0,UPI,2025-05-19
176250,Book 1939,History,Pune,505.78,3,4.8,Card,2025-03-25
176251,Book 936,Self-Help,Delhi,119.52,2,1.3,Card,2025-11-15
176252,Book 1202,Biography,Chennai,449.28,1,2.5,NetBanking,2025-07-15
176253,Book 2858,Sci-Fi,Pune,1314.13,1,3.9,NetBanking,2025-02-12
176254,Book 257,Sci-Fi,Bengaluru,1105.56,1,3.2,Card,2025-02-18
176255,Book 3038,Fiction,Pune,1058.34,3,1.6,NetBanking,2025-01-21
176256,Book 1965,Biography,Bengaluru,657.52,4,4.1,NetBanking,2025-01-05
176257,Book 1675,Sci-Fi,Pune,220.61,4,4.2,Card,2025-09-15
176258,Book 2084,History,Pune,744.17,1,4.4,COD,2025-01-09
176259,Book 3433,Biography,Hyderabad,1396.04,2,2.9,Card,2025-09-26
176260,Book 1065,Romance,Bengaluru,1045.67,2,1.0,COD,2025-12-28
176261,Book 892,Biography,Mumbai,191.58,4,4.1,UPI,2025-10-31
176262,Book 761,Mystery,Mumbai,269.01,1,3.9,UPI,2025-10-18
176263,Book 3538,Children,Bengaluru,346.55,4,3.7,UPI,2025-10-14
176264,Book 3918,History,Mumbai,210.05,5,4.4,UPI,2025-11-05
176265,Book 3227,Biography,Hyderabad,146.44,5,1.7,UPI,2025-01-25
176266,Book 1809,Fiction,Chennai,875.66,4,2.0,NetBanking,2025-06-29
176267,Book 3097,History,Pune,143.02,1,2.2,UPI,2025-04-30
176268,Book 3530,Mystery,Mumbai,608.72,3,1.9,NetBanking,2025-07-13
176269,Book 287,Biography,Bengaluru,516.43,3,2.2,Card,2025-05-19
176270,Book 2338,Sci-Fi,Chennai,904.05,1,4.8,UPI,2025-03-09
176271,Book 1096,Romance,Mumbai,1233.78,4,4.7,UPI,2025-08-11
176272,Book 3346,Romance,Hyderabad,1404.24,1,1.2,COD,2025-07-01
176273,Book 2192,Fiction,Pune,210.54,5,3.9,UPI,2025-03-19
176274,Book 674,Fiction,Pune,381.81,1,1.8,Card,2025-07-31
176275,Book 670,Children,Chennai,757.81,1,3.9,NetBanking,2025-02-24
176276,Book 114,Self-Help,Bengaluru,1419.38,3,3.0,UPI,2025-10-28
176277,Book 80,Biography,Delhi,1382.05,1,3.7,Card,2025-08-09
176278,Book 323,Mystery,Pune,1349.2,1,2.5,Card,2025-11-08
176279,Book 1548,History,Bengaluru,575.73,2,3.7,Card,2025-06-22
176280,Book 890,Self-Help,Delhi,613.97,5,4.2,COD,2025-10-27
176281,Book 1756,Self-Help,Pune,1195.1,4,1.4,NetBanking,2025-03-30
176282,Book 127,Fiction,Delhi,504.54,5,2.4,Card,2025-12-14
176283,Book 2813,Romance,Hyderabad,635.06,3,4.8,UPI,2025-12-24
176284,Book 1199,Mystery,Hyderabad,927.83,1,1.6,UPI,2025-11-27
176285,Book 963,Romance,Delhi,1476.41,5,1.1,NetBanking,2025-09-30
176286,Book 2565,Sci-Fi,Chennai,412.93,4,4.7,COD,2025-04-12
176287,Book 662,Self-Help,Chennai,669.74,5,2.2,COD,2025-08-17
176288,Book 2058,Self-Help,Hyderabad,1457.25,4,2.7,NetBanking,2025-03-13
176289,Book 3665,Fiction,Bengaluru,478.35,2,3.5,Card,2025-05-16
176290,Book 2758,Children,Chennai,1115.1,1,3.8,UPI,2025-05-18
176291,Book 1011,Children,Mumbai,800.64,3,3.2,UPI,2025-02-23
176292,Book 3663,History,Hyderabad,1066.13,3,5.0,COD,2025-01-31
176293,Book 1406,History,Bengaluru,787.47,5,1.9,NetBanking,2025-03-22
176294,Book 41,Romance,Mumbai,269.25,3,4.4,Card,2025-10-31
176295,Book 3473,Fiction,Hyderabad,462.08,2,1.6,UPI,2025-07-20
176296,Book 3788,Children,Mumbai,1150.91,1,1.5,COD,2025-06-19
176297,Book 447,Romance,Hyderabad,1472.29,2,2.1,UPI,2025-12-08
176298,Book 2569,Romance,Chennai,127.47,2,4.3,UPI,2025-02-13
176299,Book 3045,Romance,Delhi,463.34,2,1.5,COD,2025-02-21
176300,Book 3853,History,Delhi,955.5,4,4.7,Card,2025-06-16
176301,Book 3579,Romance,Bengaluru,1202.6,2,3.7,COD,2025-09-11
176302,Book 742,Fiction,Bengaluru,205.84,1,1.8,COD,2025-07-21
176303,Book 2446,Sci-Fi,Hyderabad,993.16,2,3.4,COD,2025-11-11
176304,Book 1871,History,Delhi,915.35,1,1.6,NetBanking,2025-05-12
176305,Book 2711,Fiction,Hyderabad,760.5,2,2.4,COD,2025-09-11
176306,Book 564,Biography,Chennai,564.04,1,4.7,UPI,2025-04-25
176307,Book 1999,Children,Bengaluru,727.32,1,3.9,Card,2025-04-05
176308,Book 1229,History,Delhi,1283.72,5,4.0,UPI,2025-06-11
176309,Book 2886,Self-Help,Bengaluru,1104.9,2,1.5,UPI,2025-08-02
176310,Book 1235,Fiction,Delhi,652.54,3,3.0,UPI,2025-04-02
176311,Book 1118,Fiction,Hyderabad,260.85,4,3.3,Card,2025-12-16
176312,Book 918,Mystery,Pune,1032.54,5,2.8,UPI,2025-05-18
176313,Book 1019,History,Mumbai,1438.35,3,2.4,NetBanking,2025-06-29
176314,Book 1859,Sci-Fi,Bengaluru,1102.29,3,2.0,COD,2025-09-15
176315,Book 2796,Biography,Mumbai,526.74,2,4.7,NetBanking,2025-04-26
176316,Book 3499,Romance,Chennai,1461.66,4,4.6,COD,2025-11-26
176317,Book 1921,Romance,Chennai,238.61,2,4.0,NetBanking,2025-10-05
176318,Book 1239,Children,Mumbai,934.73,4,2.1,Card,2025-01-20
176319,Book 2326,Fiction,Bengaluru,419.09,5,4.7,NetBanking,2025-05-26
176320,Book 569,History,Mumbai,750.27,5,3.4,NetBanking,2025-12-21
176321,Book 3248,Mystery,Chennai,703.9,1,4.5,Card,2025-10-05
176322,Book 922,Self-Help,Delhi,451.62,2,4.5,Card,2025-06-04
176323,Book 355,Mystery,Delhi,1006.48,1,4.3,Card,2025-12-16
176324,Book 2554,History,Hyderabad,1489.51,2,4.2,Card,2025-11-05
176325,Book 2731,Fiction,Delhi,1220.8,3,3.8,UPI,2025-07-06
176326,Book 1999,Mystery,Pune,1256.61,2,2.5,NetBanking,2025-08-29
176327,Book 1940,Sci-Fi,Mumbai,487.84,5,4.3,Card,2025-09-17
176328,Book 2992,Children,Bengaluru,1083.36,4,3.3,UPI,2025-10-28
176329,Book 2247,Romance,Hyderabad,906.59,4,3.0,UPI,2025-02-28
176330,Book 3090,Mystery,Hyderabad,1245.59,4,3.3,Card,2025-02-26
176331,Book 1471,Self-Help,Bengaluru,423.02,3,2.5,NetBanking,2025-05-17
176332,Book 2945,History,Bengaluru,679.92,3,3.9,COD,2025-02-15
176333,Book 2601,Sci-Fi,Mumbai,548.31,3,3.7,UPI,2025-03-18
176334,Book 24,History,Bengaluru,1227.83,3,2.6,COD,2025-01-18
176335,Book 2381,Fiction,Hyderabad,1078.29,4,1.8,NetBanking,2025-12-07
176336,Book 32,History,Bengaluru,1028.43,1,1.8,UPI,2025-03-21
176337,Book 1545,Sci-Fi,Hyderabad,791.04,1,1.5,UPI,2025-04-06
176338,Book 2809,History,Hyderabad,583.03,2,2.4,Card,2025-08-24
176339,Book 3438,Sci-Fi,Hyderabad,1091.73,3,3.0,Card,2025-05-05
176340,Book 1304,Sci-Fi,Bengaluru,604.1,4,3.1,Card,2025-07-03
176341,Book 2660,History,Delhi,1041.44,5,1.1,UPI,2025-01-06
176342,Book 322,Romance,Bengaluru,168.03,1,1.4,COD,2025-08-31
176343,Book 710,Sci-Fi,Delhi,524.76,1,2.2,Card,2025-12-11
176344,Book 1695,History,Bengaluru,828.57,5,2.9,UPI,2025-12-21
176345,Book 1602,Children,Delhi,1136.89,3,4.8,COD,2025-12-02
176346,Book 2655,Sci-Fi,Mumbai,519.17,2,3.7,UPI,2025-02-28
176347,Book 441,Biography,Delhi,922.9,5,1.5,Card,2025-03-28
176348,Book 575,Children,Bengaluru,1333.37,2,1.6,COD,2025-03-22
176349,Book 872,Biography,Delhi,709.59,2,2.3,NetBanking,2025-10-20
176350,Book 1640,Fiction,Bengaluru,886.84,5,3.3,Card,2025-03-24
176351,Book 645,Self-Help,Mumbai,157.75,5,3.6,UPI,2025-09-15
176352,Book 1970,Biography,Delhi,167.66,5,3.9,UPI,2025-09-22
176353,Book 3707,Self-Help,Delhi,307.22,1,2.1,COD,2025-12-10
176354,Book 3047,Self-Help,Delhi,408.91,4,2.8,UPI,2025-01-12
176355,Book 3018,Mystery,Bengaluru,483.95,2,3.3,NetBanking,2025-02-15
176356,Book 1762,Romance,Hyderabad,895.5,3,3.5,NetBanking,2025-05-03
176357,Book 185,Self-Help,Chennai,656.21,3,4.2,Card,2025-09-26
176358,Book 1770,Fiction,Hyderabad,948.41,5,3.6,Card,2025-07-20
176359,Book 1190,Mystery,Hyderabad,198.49,1,1.9,UPI,2025-04-28
176360,Book 78,Biography,Bengaluru,726.11,3,3.3,COD,2025-01-05
176361,Book 3888,Fiction,Mumbai,310.59,5,3.9,COD,2025-01-08
176362,Book 1626,Sci-Fi,Bengaluru,590.82,1,2.3,UPI,2025-12-07
176363,Book 1078,History,Bengaluru,462.48,2,4.9,Card,2025-12-31
176364,Book 676,Self-Help,Delhi,174.23,4,2.2,NetBanking,2025-12-17
176365,Book 2132,Biography,Pune,1098.89,3,1.8,COD,2025-09-26
176366,Book 368,Self-Help,Delhi,978.76,5,4.3,NetBanking,2025-10-27
176367,Book 1709,Romance,Chennai,105.03,5,1.2,Card,2025-07-05
176368,Book 1167,Sci-Fi,Delhi,166.18,3,4.2,Card,2025-06-21
176369,Book 3539,Self-Help,Hyderabad,677.46,4,3.4,UPI,2025-12-19
176370,Book 3114,Biography,Pune,289.73,4,4.6,COD,2025-08-02
176371,Book 1719,Children,Chennai,743.07,5,4.5,COD,2025-10-08
176372,Book 2423,Children,Bengaluru,643.61,1,2.5,UPI,2025-01-10
176373,Book 2421,Sci-Fi,Chennai,965.61,5,4.5,UPI,2025-03-13
176374,Book 350,Romance,Hyderabad,927.24,3,3.6,NetBanking,2025-10-21
176375,Book 1785,History,Pune,450.03,5,3.0,NetBanking,2025-06-16
176376,Book 3717,Children,Delhi,1346.88,5,1.7,Card,2025-01-05
176377,Book 3536,Romance,Hyderabad,153.33,4,4.6,Card,2025-08-13
176378,Book 3024,Sci-Fi,Pune,1354.88,1,1.3,NetBanking,2025-08-18
176379,Book 17,Fiction,Bengaluru,234.09,5,1.1,NetBanking,2025-04-14
176380,Book 3606,Biography,Hyderabad,1033.02,3,1.6,Card,2025-02-02
176381,Book 863,Mystery,Hyderabad,1023.55,4,3.3,COD,2025-05-31
176382,Book 2472,Self-Help,Pune,896.49,2,4.3,NetBanking,2025-10-16
176383,Book 3086,Self-Help,Hyderabad,928.53,1,2.2,Card,2025-01-03
176384,Book 1231,Children,Pune,948.38,5,2.2,UPI,2025-07-13
176385,Book 1703,Biography,Delhi,946.22,1,4.7,Card,2025-07-22
176386,Book 250,Self-Help,Chennai,641.12,4,3.5,UPI,2025-02-27
176387,Book 1856,Romance,Pune,692.52,1,4.6,UPI,2025-06-16
176388,Book 3474,Mystery,Mumbai,879.09,5,1.7,Card,2025-01-25
176389,Book 2163,History,Delhi,1141.14,1,1.7,Card,2025-05-10
176390,Book 3142,Fiction,Pune,1352.06,5,1.5,COD,2025-03-31
176391,Book 587,Self-Help,Delhi,1072.13,2,4.4,COD,2025-07-02
176392,Book 1912,Fiction,Chennai,607.59,4,3.3,UPI,2025-12-20
176393,Book 533,Biography,Chennai,613.86,4,4.4,Card,2025-03-22
176394,Book 2524,Self-Help,Bengaluru,152.39,2,4.1,NetBanking,2025-02-14
176395,Book 2177,Mystery,Hyderabad,1374.18,2,2.7,COD,2025-07-22
176396,Book 942,Children,Hyderabad,397.86,3,3.7,NetBanking,2025-06-16
176397,Book 900,Sci-Fi,Hyderabad,1273.02,5,3.7,NetBanking,2025-01-13
176398,Book 2725,Mystery,Hyderabad,738.39,3,2.2,UPI,2025-04-10
176399,Book 3671,Mystery,Mumbai,156.77,3,4.2,COD,2025-08-22
176400,Book 547,Self-Help,Mumbai,1261.08,2,3.9,Card,2025-08-30
176401,Book 2359,Fiction,Pune,1342.37,4,1.5,COD,2025-10-27
176402,Book 2045,Self-Help,Pune,422.71,5,1.1,COD,2025-10-07
176403,Book 3928,Romance,Mumbai,416.41,4,2.3,NetBanking,2025-05-22
176404,Book 2610,Biography,Hyderabad,1344.72,3,3.8,COD,2025-12-09
176405,Book 3750,Fiction,Pune,219.9,3,3.0,Card,2025-05-30
176406,Book 2986,Mystery,Chennai,243.58,1,3.8,UPI,2025-06-19
176407,Book 3359,Romance,Pune,549.2,2,1.5,COD,2025-02-21
176408,Book 263,Mystery,Bengaluru,750.55,4,2.4,UPI,2025-06-18
176409,Book 2127,Fiction,Mumbai,714.66,1,4.5,UPI,2025-12-10
176410,Book 2422,Fiction,Mumbai,433.62,2,4.8,NetBanking,2025-04-12
176411,Book 1727,Fiction,Bengaluru,855.2,5,2.0,UPI,2025-12-28
176412,Book 1891,Sci-Fi,Chennai,1198.07,2,1.5,Card,2025-09-30
176413,Book 755,Fiction,Delhi,951.43,1,4.2,UPI,2025-03-20
176414,Book 1465,Mystery,Pune,99.63,4,1.1,UPI,2025-12-29
176415,Book 1846,Romance,Pune,1340.72,3,1.2,COD,2025-11-02
176416,Book 2168,Children,Pune,454.22,2,3.9,COD,2025-05-11
176417,Book 3684,Sci-Fi,Bengaluru,307.56,5,2.9,NetBanking,2025-11-20
176418,Book 1998,Fiction,Bengaluru,674.45,3,2.2,COD,2025-09-14
176419,Book 2681,Self-Help,Pune,1101.94,1,3.3,COD,2025-01-06
176420,Book 42,Romance,Pune,198.24,4,4.3,Card,2025-10-09
176421,Book 851,Romance,Bengaluru,1194.75,2,3.7,Card,2025-11-17
176422,Book 2031,Mystery,Pune,1241.2,5,1.5,UPI,2025-10-25
176423,Book 2399,Sci-Fi,Bengaluru,543.64,3,2.0,COD,2025-06-17
176424,Book 1084,Sci-Fi,Chennai,887.15,1,1.9,COD,2025-08-09
176425,Book 3558,Mystery,Bengaluru,1039.62,3,1.3,Card,2025-10-03
176426,Book 3280,Fiction,Mumbai,1063.93,4,4.6,Card,2025-05-29
176427,Book 2003,Self-Help,Pune,520.66,1,4.9,UPI,2025-05-25
176428,Book 3618,Romance,Delhi,151.31,2,4.0,NetBanking,2025-08-04
176429,Book 2394,Self-Help,Chennai,1104.72,5,1.3,NetBanking,2025-01-07
176430,Book 1593,Mystery,Hyderabad,572.72,4,4.0,COD,2025-02-06
176431,Book 2851,History,Chennai,974.72,5,3.4,COD,2025-11-11
176432,Book 1803,Children,Bengaluru,159.53,2,2.8,COD,2025-12-20
176433,Book 423,History,Pune,263.24,3,2.9,Card,2025-06-13
176434,Book 2607,Romance,Hyderabad,1053.17,4,1.8,Card,2025-02-26
176435,Book 2484,Sci-Fi,Delhi,180.96,5,3.9,COD,2025-02-14
176436,Book 1480,Self-Help,Mumbai,369.31,2,2.9,UPI,2025-03-21
176437,Book 1191,Biography,Hyderabad,784.01,4,1.9,NetBanking,2025-05-22
176438,Book 2732,History,Hyderabad,911.61,5,3.9,Card,2025-08-07
176439,Book 3334,Self-Help,Hyderabad,119.94,1,3.0,Card,2025-04-14
176440,Book 2206,Fiction,Bengaluru,1389.35,5,5.0,COD,2025-07-16
176441,Book 1239,Fiction,Delhi,630.12,3,4.3,COD,2025-09-06
176442,Book 3902,Romance,Mumbai,1067.29,3,2.5,COD,2025-01-25
176443,Book 2097,Fiction,Bengaluru,244.96,1,3.8,NetBanking,2025-07-25
176444,Book 1520,Romance,Mumbai,595.26,4,3.0,NetBanking,2025-07-24
176445,Book 988,Fiction,Pune,157.15,1,3.6,COD,2025-09-19
176446,Book 1127,Self-Help,Mumbai,178.09,1,1.1,Card,2025-08-31
176447,Book 3979,Self-Help,Delhi,1435.61,3,4.0,COD,2025-12-20
176448,Book 8,Self-Help,Chennai,910.26,1,4.8,UPI,2025-06-25
176449,Book 2226,Fiction,Delhi,723.71,1,2.8,Card,2025-03-29
176450,Book 706,Fiction,Mumbai,1346.88,4,2.4,COD,2025-07-30
176451,Book 390,History,Mumbai,1094.11,3,4.2,UPI,2025-03-07
176452,Book 3795,Biography,Bengaluru,1156.54,2,1.3,UPI,2025-02-12
176453,Book 2557,Mystery,Pune,1126.05,2,4.2,COD,2025-09-01
176454,Book 130,Romance,Bengaluru,304.11,4,1.9,UPI,2025-11-24
176455,Book 772,Sci-Fi,Hyderabad,1343.56,5,1.1,UPI,2025-07-26
176456,Book 36,Fiction,Chennai,1169.92,2,2.8,NetBanking,2025-12-29
176457,Book 585,Romance,Chennai,1365.65,2,2.8,COD,2025-07-23
176458,Book 1115,History,Hyderabad,959.82,2,3.4,Card,2025-08-13
176459,Book 442,Biography,Delhi,1408.16,3,2.6,NetBanking,2025-08-20
176460,Book 2260,Biography,Bengaluru,1387.31,3,3.5,COD,2025-07-20
176461,Book 3008,Biography,Pune,1291.32,2,4.7,Card,2025-04-08
176462,Book 1334,Romance,Mumbai,1464.27,1,1.6,Card,2025-09-13
176463,Book 75,Romance,Mumbai,711.45,3,2.4,UPI,2025-07-16
176464,Book 1600,Children,Delhi,1211.93,3,1.2,Card,2025-11-19
176465,Book 2727,Fiction,Chennai,226.82,4,3.3,Card,2025-02-21
176466,Book 3571,Biography,Bengaluru,1304.67,2,4.6,Card,2025-03-09
176467,Book 3634,History,Chennai,752.34,3,2.0,COD,2025-08-20
176468,Book 1938,Sci-Fi,Delhi,792.85,3,2.3,COD,2025-07-01
176469,Book 3708,Mystery,Delhi,1219.01,2,2.1,COD,2025-05-27
176470,Book 505,Biography,Pune,557.62,2,4.8,COD,2025-05-28
176471,Book 3119,Mystery,Hyderabad,1008.82,2,2.7,UPI,2025-08-29
176472,Book 299,Self-Help,Mumbai,580.38,5,4.4,UPI,2025-02-28
176473,Book 3640,Children,Bengaluru,1093.31,5,2.9,UPI,2025-06-25
176474,Book 860,History,Pune,586.46,2,1.2,COD,2025-05-31
176475,Book 507,Romance,Hyderabad,602.15,1,3.3,UPI,2025-07-25
176476,Book 75,History,Chennai,1497.12,3,2.6,NetBanking,2025-11-17
176477,Book 2942,Biography,Mumbai,170.63,3,4.2,Card,2025-01-16
176478,Book 3502,Mystery,Delhi,948.55,3,1.0,COD,2025-02-11
176479,Book 3138,Romance,Bengaluru,601.64,4,2.2,COD,2025-06-24
176480,Book 1505,Mystery,Chennai,1109.33,4,2.6,NetBanking,2025-03-08
176481,Book 2399,History,Bengaluru,251.87,2,3.6,Card,2025-07-23
176482,Book 1084,Romance,Hyderabad,1167.77,5,2.9,NetBanking,2025-08-23
176483,Book 1302,Children,Delhi,826.0,2,4.6,NetBanking,2025-12-21
176484,Book 2485,Fiction,Pune,1432.63,3,1.1,NetBanking,2025-03-19
176485,Book 181,Children,Mumbai,162.97,4,3.4,NetBanking,2025-03-04
176486,Book 3847,Sci-Fi,Hyderabad,1226.08,1,1.3,COD,2025-03-05
176487,Book 1533,Sci-Fi,Pune,543.7,4,4.3,Card,2025-09-30
176488,Book 1739,History,Chennai,668.84,4,3.0,COD,2025-12-04
176489,Book 2463,History,Pune,121.6,3,4.1,NetBanking,2025-04-24
176490,Book 3574,Romance,Delhi,1124.18,4,2.8,NetBanking,2025-06-10
176491,Book 511,Children,Hyderabad,549.6,1,2.8,Card,2025-12-27
176492,Book 3897,Mystery,Mumbai,163.96,3,4.5,NetBanking,2025-03-20
176493,Book 267,Self-Help,Bengaluru,1308.42,4,3.3,NetBanking,2025-01-19
176494,Book 1316,Self-Help,Hyderabad,108.51,3,4.8,UPI,2025-07-04
176495,Book 1844,Romance,Pune,604.03,3,1.6,UPI,2025-07-24
176496,Book 499,Biography,Pune,514.66,2,3.5,Card,2025-01-25
176497,Book 3886,Mystery,Chennai,575.3,4,3.5,NetBanking,2025-07-30
176498,Book 3254,History,Pune,959.96,3,4.5,NetBanking,2025-03-26
176499,Book 1880,Fiction,Pune,557.48,3,1.3,COD,2025-02-19
176500,Book 3567,Biography,Hyderabad,1497.97,3,4.3,NetBanking,2025-07-28
176501,Book 2462,Mystery,Hyderabad,276.31,5,3.4,NetBanking,2025-11-11
176502,Book 3962,Romance,Pune,406.22,3,2.1,Card,2025-03-08
176503,Book 2925,Mystery,Delhi,1312.57,3,3.5,UPI,2025-02-23
176504,Book 1714,Sci-Fi,Mumbai,750.82,4,2.2,COD,2025-12-04
176505,Book 3969,Sci-Fi,Pune,1138.9,1,1.3,NetBanking,2025-10-22
176506,Book 2856,Romance,Hyderabad,692.12,4,3.0,NetBanking,2025-03-31
176507,Book 1135,Self-Help,Delhi,1082.85,2,4.8,NetBanking,2025-04-17
176508,Book 265,Self-Help,Chennai,856.15,1,4.7,COD,2025-04-15
176509,Book 3007,Sci-Fi,Chennai,445.27,4,3.3,Card,2025-06-09
176510,Book 3738,Romance,Pune,944.02,3,3.3,COD,2025-09-16
176511,Book 488,Children,Hyderabad,497.97,2,3.9,COD,2025-10-14
176512,Book 1415,Self-Help,Mumbai,100.75,1,4.3,COD,2025-11-13
176513,Book 1868,Fiction,Delhi,1320.74,1,2.2,COD,2025-12-29
176514,Book 370,History,Delhi,1078.59,4,3.2,Card,2025-01-31
176515,Book 2700,Sci-Fi,Delhi,1482.32,2,4.6,NetBanking,2025-08-28
176516,Book 24,History,Pune,1497.9,1,1.5,COD,2025-07-23
176517,Book 1657,History,Delhi,800.51,2,1.0,Card,2025-11-23
176518,Book 3286,Children,Bengaluru,1057.85,2,4.4,NetBanking,2025-09-25
176519,Book 3906,Sci-Fi,Pune,317.55,5,1.2,COD,2025-10-30
176520,Book 3929,Fiction,Mumbai,261.06,4,3.1,NetBanking,2025-11-12
176521,Book 1471,Children,Chennai,532.92,2,2.3,UPI,2025-10-22
176522,Book 340,Biography,Mumbai,159.01,2,3.7,COD,2025-02-01
176523,Book 1544,Sci-Fi,Mumbai,205.61,2,1.6,UPI,2025-08-15
176524,Book 1712,Fiction,Delhi,1349.53,3,1.5,NetBanking,2025-12-30
176525,Book 730,Children,Hyderabad,1466.72,2,2.5,COD,2025-06-19
176526,Book 2088,Children,Chennai,353.07,4,2.0,Card,2025-02-06
176527,Book 567,History,Delhi,471.33,4,3.4,NetBanking,2025-01-18
176528,Book 1776,Sci-Fi,Mumbai,285.34,3,1.8,Card,2025-10-21
176529,Book 2479,Biography,Pune,1345.76,5,2.3,NetBanking,2025-11-08
176530,Book 2428,Fiction,Mumbai,947.68,1,1.6,UPI,2025-02-23
176531,Book 588,Fiction,Delhi,1450.66,2,3.0,COD,2025-12-16
176532,Book 1832,Mystery,Hyderabad,1473.72,2,1.6,COD,2025-08-14
176533,Book 2520,Self-Help,Delhi,488.36,1,2.6,NetBanking,2025-04-30
176534,Book 3706,Fiction,Delhi,1132.9,5,4.6,COD,2025-05-05
176535,Book 3195,Romance,Pune,1053.66,3,2.6,Card,2025-03-26
176536,Book 2690,Biography,Mumbai,1248.65,5,4.4,NetBanking,2025-05-05
176537,Book 1467,Biography,Chennai,823.32,3,1.6,UPI,2025-02-11
176538,Book 3897,Biography,Mumbai,832.91,1,3.9,COD,2025-05-16
176539,Book 351,History,Mumbai,215.15,1,2.4,Card,2025-02-26
176540,Book 1792,Children,Delhi,529.36,2,3.1,COD,2025-09-20
176541,Book 1212,Sci-Fi,Delhi,1318.31,1,4.7,COD,2025-09-22
176542,Book 1106,History,Pune,220.31,2,4.8,NetBanking,2025-05-22
176543,Book 299,History,Delhi,163.42,3,3.0,UPI,2025-12-30
176544,Book 3114,Children,Delhi,919.43,3,1.6,UPI,2025-12-07
176545,Book 288,Sci-Fi,Bengaluru,413.93,1,1.4,Card,2025-10-07
176546,Book 1607,Children,Hyderabad,1135.13,2,1.7,COD,2025-03-14
176547,Book 1081,Mystery,Chennai,1465.96,3,4.4,Card,2025-06-26
176548,Book 582,Self-Help,Pune,353.56,4,2.6,Card,2025-01-02
176549,Book 2867,Children,Chennai,1403.32,2,1.3,COD,2025-01-20
176550,Book 2026,Romance,Delhi,1387.05,4,3.2,Card,2025-03-06
176551,Book 1736,Romance,Mumbai,1045.03,2,3.9,COD,2025-09-09
176552,Book 1807,Children,Hyderabad,770.54,4,3.4,Card,2025-12-17
176553,Book 1761,Fiction,Chennai,197.3,1,3.6,NetBanking,2025-01-08
176554,Book 1548,Sci-Fi,Delhi,745.51,3,2.2,NetBanking,2025-08-23
176555,Book 1106,Mystery,Hyderabad,1284.41,1,2.4,UPI,2025-06-18
176556,Book 2719,Children,Delhi,983.45,1,4.6,UPI,2025-08-13
176557,Book 1243,Sci-Fi,Chennai,1291.14,2,1.1,UPI,2025-06-04
176558,Book 2177,Children,Delhi,109.95,4,3.0,NetBanking,2025-12-23
176559,Book 353,Children,Bengaluru,1056.89,4,3.0,UPI,2025-03-31
176560,Book 3197,Mystery,Bengaluru,1470.0,2,4.7,UPI,2025-06-15
176561,Book 727,Mystery,Pune,1047.3,3,2.7,UPI,2025-09-13
176562,Book 872,History,Hyderabad,1276.55,2,2.0,NetBanking,2025-04-25
176563,Book 518,Self-Help,Mumbai,189.75,3,1.3,NetBanking,2025-12-27
176564,Book 1118,Children,Pune,563.33,1,3.0,UPI,2025-01-04
176565,Book 3195,History,Hyderabad,380.59,5,2.4,Card,2025-08-16
176566,Book 3675,Biography,Mumbai,1432.99,2,1.2,Card,2025-04-12
176567,Book 3710,History,Pune,893.19,3,3.2,NetBanking,2025-02-11
176568,Book 2060,History,Delhi,1264.68,3,3.3,UPI,2025-06-24
176569,Book 3377,History,Mumbai,1265.25,2,1.9,COD,2025-08-06
176570,Book 16,Biography,Hyderabad,857.56,1,4.7,NetBanking,2025-01-01
176571,Book 573,Mystery,Mumbai,1167.08,4,2.0,UPI,2025-08-20
176572,Book 2855,History,Hyderabad,834.12,2,3.8,Card,2025-11-11
176573,Book 63,Children,Bengaluru,244.79,5,3.5,NetBanking,2025-01-03
176574,Book 1420,Fiction,Chennai,893.91,1,4.9,NetBanking,2025-07-19
176575,Book 3080,Mystery,Hyderabad,527.9,5,1.5,UPI,2025-12-18
176576,Book 1243,Romance,Hyderabad,1150.01,5,2.9,Card,2025-11-17
176577,Book 3126,Self-Help,Bengaluru,1375.85,2,4.3,COD,2025-06-22
176578,Book 1912,Mystery,Hyderabad,919.64,4,2.9,UPI,2025-09-16
176579,Book 3412,Biography,Chennai,996.8,1,1.1,NetBanking,2025-04-23
176580,Book 3174,Fiction,Bengaluru,1150.26,2,2.1,UPI,2025-08-17
176581,Book 3238,Biography,Bengaluru,1173.6,3,3.4,Card,2025-02-20
176582,Book 686,History,Chennai,971.94,3,2.2,Card,2025-09-17
176583,Book 2217,Romance,Pune,1048.26,4,2.5,Card,2025-06-19
176584,Book 534,Romance,Pune,733.51,4,2.9,UPI,2025-09-28
176585,Book 421,History,Mumbai,1490.0,5,2.7,NetBanking,2025-10-23
176586,Book 1913,History,Bengaluru,1395.51,3,2.6,NetBanking,2025-05-27
176587,Book 577,Fiction,Bengaluru,932.15,3,4.8,COD,2025-04-18
176588,Book 2990,Mystery,Mumbai,108.65,3,2.1,Card,2025-09-19
176589,Book 2277,Children,Pune,814.17,1,2.2,Card,2025-05-21
